"url","name"
"sa519141511915178/","SUPPLY ACT (NO. 5) 1914-15 (NO. 1, 1915)"
"wpa191521915217/","WAR PRECAUTIONS ACT 1915 (NO. 2, 1915)"
"da19153191583/","DEFENCE ACT 1915 (NO. 3, 1915)"
"ja191541915139/","JUDICIARY ACT 1915 (NO. 4, 1915)"
"hcpa191551915244/","HIGH COURT PROCEDURE ACT 1915 (NO. 5, 1915)"
"ca191561915109/","CRIMES ACT 1915 (NO. 6, 1915)"
"sa619141571915178/","SUPPLY ACT (NO. 6) 1914-15 (NO. 7, 1915)"
"ptmada191581915322/","PATENTS, TRADE MARKS AND DESIGNS ACT 1915 (NO. 8, 1915)"
"saaba19131491915560/","SUPPLEMENTARY APPROPRIATION (WORKS AND BUILDINGS) ACT 1913-14 (NO. 9, 1915)"
"saa191314101915375/","SUPPLEMENTARY APPROPRIATION ACT 1913-14 (NO. 10, 1915)"
"ecaa1915111915314/","ENEMY CONTRACTS ANNULMENT ACT 1915 (NO. 11, 1915)"
"sa7191415121915178/","SUPPLY ACT (NO. 7) 1914-15 (NO. 12, 1915)"
"sa8191415131915178/","SUPPLY ACT (NO. 8) 1914-15 (NO. 13, 1915)"
"sa1915141915151/","SPIRITS ACT 1915 (NO. 14, 1915)"
"sa1191516151915178/","SUPPLY ACT (NO. 1) 1915-16 (NO. 15, 1915)"
"saab1191516161915363/","SUPPLY ACT (WORKS AND BUILDINGS) (NO. 1) 1915-16 (NO. 16, 1915)"
"la1915171915180/","LIGHTHOUSES ACT 1915 (NO. 17, 1915)"
"mosa1915181915244/","MINISTERS OF STATE ACT 1915 (NO. 18, 1915)"
"jbtaa1915191915350/","JERVIS BAY TERRITORY ACCEPTANCE ACT 1915 (NO. 19, 1915)"
"wca1915201915162/","WAR CENSUS ACT 1915 (NO. 20, 1915)"
"wla11915211915152/","WAR LOAN ACT (NO. 1) 1915 (NO. 21, 1915)"
"wla21915221915152/","WAR LOAN ACT (NO. 2) 1915 (NO. 22, 1915)"
"la191523191586/","LOAN ACT 1915 (NO. 23, 1915)"
"aa191415241915203/","APPROPRIATION ACT 1914-15 (NO. 24, 1915)"
"tba1915251915216/","TREASURY BILLS ACT 1915 (NO. 25, 1915)"
"cisa1915261915315/","COMMONWEALTH INSCRIBED STOCK ACT 1915 (NO. 26, 1915)"
"oca1915271915253/","OFFICERS' COMPENSATION ACT 1915 (NO. 27, 1915)"
"wpa1915281915190/","WAR PENSIONS ACT 1915 (NO. 28, 1915)"
"sa2191516291915178/","SUPPLY ACT (NO. 2) 1915-16 (NO. 29, 1915)"
"saab2191516301915363/","SUPPLY ACT (WORKS AND BUILDINGS) (NO. 2) 1915-16 (NO. 30, 1915)"
"spa1915311915192/","SUGAR PURCHASE ACT 1915 (NO. 31, 1915)"
"wca21915321915189/","WAR CENSUS ACT (NO. 2) 1915 (NO. 32, 1915)"
"wta1915331915257/","WIRELESS TELEGRAPHY ACT 1915 (NO. 33, 1915)"
"itaa1915341915267/","INCOME TAX ASSESSMENT ACT 1915 (NO. 34, 1915)"
"ccaaa1915351915422/","COMMONWEALTH CONCILIATION AND ARBITRATION ACT 1915 (NO. 35, 1915)"
"cva1915361915276/","COMPULSORY VOTING ACT 1915 (NO. 36, 1915)"
"cpsa1915371915309/","COMMONWEALTH PUBLIC SERVICE ACT 1915 (NO. 37, 1915)"
"raa1915381915419/","REFERENDUM (CONSTITUTION ALTERATION) ACT 1915 (NO. 38, 1915)"
"wpa21915391915244/","WAR PRECAUTIONS ACT (NO. 2) 1915 (NO. 39, 1915)"
"faa1915401915237/","FREIGHT ARRANGEMENTS ACT 1915 (NO. 40, 1915)"
"ita1915411915143/","INCOME TAX ACT 1915 (NO. 41, 1915)"
"qa1915421915158/","QUARANTINE ACT 1915 (NO. 42, 1915)"
"sa3191516431915178/","SUPPLY ACT (NO. 3) 1915-16 (NO. 43, 1915)"
"saab3191516441915363/","SUPPLY ACT (WORKS AND BUILDINGS) (NO. 3) 1915-16 (NO. 44, 1915)"
"iba1915451915191/","IRON BOUNTY ACT 1915 (NO. 45, 1915)"
"rmwa1915461915285/","RIVER MURRAY WATERS ACT 1915 (NO. 46, 1915)"
"itaa21915471915294/","INCOME TAX ASSESSMENT ACT (NO. 2) 1915 (NO. 47, 1915)"
"ita21915481915170/","INCOME TAX ACT (NO. 2) 1915 (NO. 48, 1915)"
"oca1915491915253/","OFFICER'S COMPENSATION ACT 1915 (NO. 49, 1915)"
"wla31915501915152/","WAR LOAN ACT (NO. 3) 1915 (NO. 50, 1915)"
"raa21915511915446/","REFERENDUM (CONSTITUTION ALTERATION) ACT (NO. 2) 1915 (NO. 51, 1915)"
"sa4191516521915178/","SUPPLY ACT (NO. 4) 1915-16 (NO. 52, 1915)"
"saab4191516531915363/","SUPPLY ACT (WORKS AND BUILDINGS) (NO. 4) 1915-16 (NO. 53, 1915)"
